Tstart,Tend,Bx,By,Bz,Bmag_avg,Ni_avg,Vx,Vy,Vz,VSW,Vth_mag_Ion,Vth_para_Ion,Vth_perp_Ion,Ne,Ue,Te,,Ti,Ti_para,Ti_perp, ,VA,Beta,Beta_para,Beta_perp,Omega_i,omega_pi,omega_pe,rho_i,rho_s,rho_c,d_i,d_e,sigma_i,Lperp,lambda_d, ,f_di,f_rhoi,f_rhos,f_rhoc,f_lambdad,f_lambdad scaled,,f_brk,k_brk,l_brk,,eps0,8.85E-12
2010-01-03T17:01:27.296000, 2010-01-03T17:11:27.320000,3.276993E-09,-1.075481E-09,1.691797E-12,3.484698E-09,15787916.4,-289719.7522,-681.1568805,-33258.54934,291634.9319,32371.12001,32417.77704,32340.73805,12283877.9,277335.8897,132084.3409,,6.37E+04,6.34E+04,9.14E+09, ,1.912942E+04,2.863596544,2.871857189,2.858223801,3.34E-01,5231.285546,197726.52,9.69E+04,9.87E+04,1.54E+05,5.73E+04,1.52E+03,9.71E+04,464151410,39472.91842, ,8.11E-01,4.79E-01,4.70E-01,3.01E-01,1.175873051,0.2501857554,,0.3056209897,0.000006584510638,151871.5748,,,
2010-01-03T17:50:40.403000, 2010-01-03T18:00:40.427000,1.919152E-09,3.291338E-09,-1.009298E-09,4.103668E-09,15540204.86,-288710.3132,2432.364974,-30329.6352,290328.5846,30362.60205,31667.89093,29669.34025,11956392.49,275544.6617,131869.2833,,6.07E+04,5.33E+04,8.66E+09, ,2.270612E+04,1.788101978,1.945147725,1.707379595,3.93E-01,5190.084004,195073.0431,7.55E+04,7.86E+04,1.37E+05,5.64E+04,1.54E+03,8.06E+04,462072293.5,35879.88056, ,8.19E-01,6.12E-01,5.88E-01,3.37E-01,1.287831192,0.2740066366,,0.1262325291,0.000002731878343,366048.5112,,,
2010-01-03T20:26:05.706000, 2010-01-03T20:36:05.730000,-1.443320E-10,3.535887E-09,6.259184E-11,3.675957E-09,13345720.32,-290284.2137,1750.376036,-15783.38141,290733.7937,28690.65898,30734.72441,27595.71327,10860402.77,271979.8191,133066.335,,5.72E+04,4.61E+04,7.14E+09, ,2.194818E+04,1.708772324,1.960928691,1.580834488,3.52E-01,4809.689351,185917.4453,7.84E+04,8.45E+04,1.47E+05,6.00E+04,1.61E+03,8.73E+04,462717203.9,37853.2012, ,7.72E-01,5.90E-01,5.48E-01,3.14E-01,1.222399135,0.2600849222,,0.6109301258,0.00001320309945,75739.79156,,,
2010-01-03T21:30:30.810000, 2010-01-03T21:40:30.834000,5.225513E-10,-3.884480E-09,-2.309670E-09,4.618701E-09,13603988,-294375.1423,-8285.683455,-6080.527816,294565.9743,29950.98452,35187.54468,26933.05985,11383962.91,268033.3594,132245.9677,,7.50E+04,4.39E+04,7.85E+09, ,2.731403E+04,1.202404744,1.659611376,0.9722990646,4.42E-01,4856.005137,190346.0694,6.09E+04,5.72E+04,1.35E+05,5.55E+04,1.57E+03,7.95E+04,468816308.7,31529.74332, ,8.44E-01,7.70E-01,8.20E-01,3.47E-01,1.486901761,0.3163620768,,0.2376700621,0.000005069577523,197255.0958,,,
2010-01-03T22:55:42.238000, 2010-01-03T23:05:42.262000,2.469865E-09,-8.115931E-10,-1.692280E-09,3.469686E-09,13383831.93,-292323.483,6188.554913,-8619.825124,292520.7113,36776.29105,37844.13152,36228.46083,11333182,265813.4057,134051.7378,,8.67E+04,7.95E+04,7.78E+09, ,2.068707E+04,3.160370128,3.346564337,3.066915844,3.32E-01,4816.552013,189921.0527,1.09E+05,9.58E+04,1.75E+05,6.13E+04,1.58E+03,1.14E+05,465561171.6,39675.06062, ,7.59E-01,4.27E-01,4.86E-01,2.66E-01,1.173435312,0.2496670878,,0.2425133,0.000005209053391,191973.4595,,,
2010-01-03T23:32:46.429000, 2010-01-03T23:42:46.453000,2.219777E-09,-1.759989E-09,2.543277E-09,3.877599E-09,12998161.49,-292485.2237,8460.71602,6906.952615,292690.4839,35190.70305,40387.29765,32268.97478,10702526.86,265776.1864,133277.5716,,9.88E+04,6.31E+04,6.94E+09, ,2.345962E+04,2.250162667,2.963791297,1.892031504,3.71E-01,4746.647506,184561.1724,8.69E+04,7.13E+04,1.67E+05,5.79E+04,1.62E+03,1.09E+05,465831373.1,35250.39405, ,8.04E-01,5.36E-01,6.53E-01,2.80E-01,1.321492669,0.2811686529,,0.2603863014,0.000005589711565,178900.1075,,,
2010-01-04T01:09:52.053000, 2010-01-04T01:19:52.077000,2.892957E-09,1.600505E-09,2.977219E-09,4.480048E-09,12821320.49,-305966.2812,857.0903247,2559.513935,305995.2106,27065.34289,28299.12822,26394.88222,10636168.78,278638.0153,127988.9774,,4.85E+04,4.22E+04,6.85E+09, ,2.729074E+04,0.9835499111,1.075264853,0.9354246137,4.29E-01,4714.247675,183988.1224,6.15E+04,7.06E+04,1.28E+05,6.20E+04,1.63E+03,6.59E+04,487006503.3,35317.96617, ,7.85E-01,7.92E-01,6.89E-01,3.81E-01,1.378920012,0.2933872366,,0.1590234163,0.000003265324288,306248.2963,,,
2010-01-04T03:47:14.840000, 2010-01-04T03:57:14.864000,-4.261238E-12,6.585735E-09,-6.955910E-10,6.657062E-09,10804602.61,-307850.0373,4837.12023,4430.234757,307929.9616,28514.55315,28405.30282,28535.641,8725538.991,286048.1399,122612.0268,,4.89E+04,4.93E+04,4.61E+09, ,4.417507E+04,0.4166569901,0.4134703569,0.4172734927,6.38E-01,4327.632927,166645.3919,4.47E+04,5.01E+04,1.14E+05,6.93E+04,1.80E+03,4.45E+04,490085755.2,31706.80123, ,7.07E-01,1.10E+00,9.78E-01,4.30E-01,1.545680221,0.328868132,,0.9348977427,0.00001907620723,52421.3219,,,
2010-01-04T06:24:03.863000, 2010-01-04T06:34:03.887000,-3.560626E-09,5.501566E-09,-2.258947E-09,7.205314E-09,6131766.644,-294529.9341,-14182.30364,6441.639888,295166.6191,30362.66864,34983.99071,27705.85286,6811326.609,258363.7799,135672.262,,7.41E+04,4.65E+04,2.81E+09, ,6.346863E+04,0.2288556169,0.3038228226,0.190556928,6.90E-01,3260.15934,147235.6676,4.01E+04,3.84E+04,1.35E+05,8.39E+04,2.04E+03,5.07E+04,469772264.6,29621.0104, ,5.60E-01,1.17E+00,1.22E+00,3.49E-01,1.585942743,0.3374346261,,0.2788914099,0.000005936736391,168442.7157,,,
2010-01-04T06:51:40.047000, 2010-01-04T07:01:40.071000,2.025243E-09,6.975666E-09,1.187161E-09,7.520940E-09,4524845.557,-297928.0765,-9222.934852,8897.567361,298302.7192,26024.0772,26343.63069,25466.83221,5149772.964,268615.655,142314.1544,,4.20E+04,3.93E+04,1.61E+09, ,7.712040E+04,0.1138707285,0.1166843687,0.1090463858,7.20E-01,2800.579449,128023.9488,3.53E+04,4.60E+04,1.41E+05,1.05E+05,2.34E+03,3.66E+04,474763523,34191.83566, ,4.53E-01,1.34E+00,1.03E+00,3.36E-01,1.38852891,0.295431683,,0.1713663029,0.00000360950862,277046.0207,,,
2010-01-04T08:38:45.694000, 2010-01-04T08:48:45.718000,-1.288945E-09,6.453069E-09,-2.032474E-10,6.638429E-09,6120819.714,-292548.0224,7044.517207,7865.571555,292773.7197,39281.73966,39807.19332,38985.20262,5461072.345,269461.0244,151393.6624,,9.60E+04,9.21E+04,1.81E+09, ,5.852744E+04,0.4504663836,0.462598347,0.4436909315,6.36E-01,3257.247888,131836.6449,6.13E+04,5.44E+04,1.54E+05,9.13E+04,2.27E+03,6.26E+04,465963846.9,36301.2974, ,5.10E-01,7.60E-01,8.56E-01,3.03E-01,1.283601084,0.2731066136,,0.1738289484,0.000003730524365,268058.8309,,,
2010-01-04T08:55:07.334000, 2010-01-04T09:05:07.358000,5.248691E-11,5.806809E-09,1.489561E-09,6.066627E-09,5901341.22,-290966.6239,2347.170189,13839.07379,291312.7348,40205.43657,40674.70476,39051.97837,5946701.476,265367.3467,148487.4216,,1.00E+05,9.24E+04,2.14E+09, ,5.447171E+04,0.5447880875,0.5575795753,0.5139775126,5.81E-01,3198.316073,137573.6456,6.72E+04,5.78E+04,1.61E+05,9.10E+04,2.18E+03,7.00E+04,463638617.2,36571.5254, ,5.09E-01,6.90E-01,8.02E-01,2.88E-01,1.267758487,0.2697358484,,0.329125764,0.000007098756482,140869.7428,,,
2010-01-04T09:30:58.294000, 2010-01-04T09:40:58.318000,-9.479048E-10,5.547831E-09,-4.344762E-10,5.730420E-09,6809922.432,-285206.5482,8732.511891,16419.11473,285817.9679,42834.79631,45741.4033,41564.0938,6048631.605,266251.162,146985.469,,1.27E+05,1.05E+05,2.22E+09, ,4.789767E+04,0.7997691242,0.9119902391,0.753022329,5.49E-01,3435.714754,138747.6846,7.57E+04,5.77E+04,1.68E+05,8.47E+04,2.16E+03,8.33E+04,454893424.1,36306.22179, ,5.37E-01,6.01E-01,7.89E-01,2.71E-01,1.252935176,0.2665819524,,0.3772548137,0.00000829325714,120579.8859,,,
2010-01-04T09:53:52.590000, 2010-01-04T10:03:52.614000,-5.784892E-10,4.884916E-09,-1.751509E-10,5.627166E-09,6487164.85,-301251.5012,9250.02649,7476.470805,301640.7737,42494.63513,42554.52704,41298.72354,5983466.532,275054.7713,147743.2932,,1.10E+05,1.03E+05,2.17E+09, ,4.819049E+04,0.7775809418,0.7797743305,0.7344304181,5.39E-01,3353.308304,137998.2599,7.66E+04,6.29E+04,1.66E+05,8.69E+04,2.17E+03,7.89E+04,480076201.8,38048.32846, ,5.53E-01,6.27E-01,7.64E-01,2.89E-01,1.261753725,0.2684582394,,0.1380423918,0.000002875426678,347774.4738,,,
2010-01-04T11:14:00.509000, 2010-01-04T11:24:00.533000,-1.670011E-09,5.411379E-09,3.235813E-10,5.677669E-09,6281509.154,-288412.748,3436.746939,7302.570929,288528.9019,40233.20466,37689.28325,41438.36939,5623465.227,260573.0833,149308.5467,,8.60E+04,1.04E+05,1.92E+09, ,4.941253E+04,0.6629718975,0.5817837994,0.7032847198,5.44E-01,3299.727041,133782.4621,7.62E+04,7.10E+04,1.63E+05,9.36E+04,2.24E+03,6.93E+04,459208009.7,40509.64038, ,4.91E-01,6.03E-01,6.47E-01,2.82E-01,1.133577107,0.2411866186,,0.3180858945,0.00000692683681,144366.04,,,
2010-01-04T12:42:03.793000, 2010-01-04T12:52:03.817000,-1.757159E-09,4.712107E-09,1.169842E-09,5.177207E-09,5991625.109,-282063.0264,2687.735574,-4525.369243,282113.6605,39088.12142,38497.21737,39375.22129,5472590.232,259078.4865,145470.9255,,8.98E+04,9.39E+04,1.81E+09, ,4.613412E+04,0.7178689691,0.6963286461,0.7284531044,4.96E-01,3222.68853,131975.5993,7.94E+04,7.15E+04,1.71E+05,9.37E+04,2.27E+03,7.76E+04,448997835.8,40779.73128, ,4.79E-01,5.66E-01,6.28E-01,2.62E-01,1.101031865,0.2342620989,,0.5597122056,0.00001246581077,80219.4112,,,
2010-01-04T13:48:21.320000, 2010-01-04T13:58:21.344000,-3.217740E-09,3.724019E-09,2.169153E-09,5.397888E-09,4328070.68,-262832.8032,14194.60314,-12308.82975,263519.0795,31683.85348,29987.73875,32311.85067,5145905.405,252849.3168,140640.5623,,5.45E+04,6.32E+04,1.60E+09, ,5.659469E+04,0.3134184743,0.2807605191,0.3259659719,5.17E-01,2739.007299,127975.8658,6.25E+04,7.10E+04,1.70E+05,1.12E+05,2.34E+03,5.80E+04,419403641.1,40910.39053, ,3.76E-01,6.71E-01,5.91E-01,2.47E-01,1.025176332,0.2181226239,,0.7698932483,0.00001835685657,54475.55775,,,
2010-01-04T14:04:08.736000, 2010-01-04T14:14:08.760000,-1.392464E-09,5.586222E-09,9.815140E-10,5.995339E-09,5489705.469,-273705.105,4502.050976,-7149.511259,273860.3003,35516.49921,40041.91954,32949.0204,4953845.688,259813.4262,141188.6753,,9.71E+04,6.58E+04,1.49E+09, ,5.581337E+04,0.4049335417,0.5146988833,0.3485045585,5.74E-01,3084.754025,125564.946,5.74E+04,4.89E+04,1.60E+05,9.02E+04,2.39E+03,6.97E+04,435862205.1,35110.33846, ,4.83E-01,7.60E-01,8.91E-01,2.73E-01,1.241407016,0.2641291524,,0.1924800821,0.000004416076454,226445.3549,,,
2010-01-04T14:35:41.912000, 2010-01-04T14:45:41.936000,-2.331276E-09,4.882686E-09,2.664186E-09,6.058118E-09,4878689.238,-263625.7818,-1050.456915,-13513.4724,263984.6833,26084.19005,27607.26836,24976.22013,5040371.274,265467.8447,141309.3299,,4.62E+04,3.78E+04,1.54E+09, ,5.982534E+04,0.1901009661,0.2129494321,0.1742942418,5.80E-01,2908.021379,126656.7795,4.30E+04,5.32E+04,1.46E+05,9.87E+04,2.37E+03,4.76E+04,420144672.5,36171.26588, ,4.26E-01,9.76E-01,7.89E-01,2.87E-01,1.161542629,0.2471367295,,1.009537278,0.0000240283251,41617.54912,,,
2010-01-04T15:01:16.748000, 2010-01-04T15:11:16.772000,-3.141101E-09,4.683711E-09,3.235775E-09,6.518434E-09,4784514.265,-263750.8668,-665.7742846,-12403.06044,264052.9062,22741.06877,22762.17895,22642.23599,4838001.288,266441.0776,137296.7131,,3.14E+04,3.11E+04,1.42E+09, ,6.500150E+04,0.122398196,0.1226255421,0.1213366217,6.24E-01,2879.817352,124088.1092,3.63E+04,5.36E+04,1.40E+05,1.04E+05,2.42E+03,3.65E+04,420253252.5,36620.73991, ,4.05E-01,1.16E+00,7.84E-01,3.00E-01,1.147582637,0.2441665184,,0.173842127,0.000004136603962,241744.1962,,,
2010-01-04T17:00:10.703000, 2010-01-04T17:10:10.727000,-1.632003E-09,4.823808E-09,2.776738E-09,6.166683E-09,4193626.235,-263033.1825,-890.4490259,-13897.18754,263496.6263,23386.66494,23473.00292,22602.49167,5042651.751,246987.448,130362.5559,,3.34E+04,3.09E+04,1.54E+09, ,6.568342E+04,0.1267725078,0.1277102632,0.118413476,5.91E-01,2696.130302,126685.4287,3.83E+04,5.35E+04,1.47E+05,1.07E+05,2.37E+03,3.97E+04,419367905.6,36229.14765, ,3.90E-01,1.10E+00,7.84E-01,2.85E-01,1.157542843,0.2462857112,,0.4145052898,0.000009884048929,101173.1131,,,
2010-01-04T17:10:48.263000, 2010-01-04T17:20:48.287000,-2.623686E-09,5.745817E-09,8.606772E-11,6.334622E-09,4484943.168,-261388.3733,-5188.706626,-6591.518409,261531.7711,23669.79828,25032.56885,22860.78912,4540573.034,236121.6358,132859.349,,3.80E+04,3.17E+04,1.25E+09, ,6.524410E+04,0.1316153729,0.1472069597,0.1227721722,6.07E-01,2788.203637,120213.2975,3.77E+04,4.98E+04,1.45E+05,1.04E+05,2.49E+03,4.13E+04,416240741.4,35912.06753, ,4.01E-01,1.10E+00,8.35E-01,2.87E-01,1.159055354,0.2466075221,,0.6114233755,0.00001468917659,68077.33529,,,
2010-01-04T17:38:45.883000, 2010-01-04T17:48:45.907000,-2.014511E-09,5.971141E-09,1.153459E-09,6.412633E-09,3572652.027,-261898.0094,-5800.525355,-12435.99776,262269.5384,17819.92901,15742.03161,18558.35482,4229831.479,243971.0051,129133.9225,,1.50E+04,2.09E+04,1.08E+09, ,7.400142E+04,0.05798716041,0.04525238396,0.06289249883,6.14E-01,2488.521381,116026.9056,3.02E+04,6.27E+04,1.51E+05,1.25E+05,2.58E+03,2.56E+04,417414934.6,40401.39816, ,3.33E-01,1.38E+00,6.66E-01,2.76E-01,1.033169528,0.2198233038,,0.1794353565,0.000004298728714,232626.9152,,,
2010-01-04T18:07:13.955000, 2010-01-04T18:17:13.979000,-1.645050E-10,6.052047E-09,-9.756248E-10,6.195449E-09,4264717.993,-266359.0596,-9762.551843,-6478.217652,266630.4216,24289.41141,25547.71069,21113.14845,4568221.368,250957.318,129941.636,,3.95E+04,2.70E+04,1.26E+09, ,6.543749E+04,0.1377782751,0.1524230826,0.1041004877,5.93E-01,2718.887115,120578.7418,3.56E+04,4.56E+04,1.39E+05,9.58E+04,2.49E+03,4.30E+04,424355495.8,34550.07558, ,4.43E-01,1.19E+00,9.30E-01,3.06E-01,1.228233191,0.2613262108,,0.6829538346,0.00001609390809,62135.31198,,,
2010-01-04T19:47:47.774000, 2010-01-04T19:57:47.798000,-1.713416E-09,4.699541E-09,1.180116E-09,5.157667E-09,8206480.408,-280775.1199,2298.715733,-29.46856917,280788.6255,25687.22586,31603.53436,22139.48802,6328814.395,267469.8585,114283.5984,,6.05E+04,2.97E+04,2.43E+09, ,3.927117E+04,0.4278452086,0.6476249513,0.3178245283,4.94E-01,3771.590089,141924.8216,4.48E+04,4.36E+04,1.32E+05,6.85E+04,2.11E+03,6.40E+04,446888977.1,31665.14183, ,6.52E-01,9.97E-01,1.03E+00,3.37E-01,1.411296306,0.3002758099,,0.3960101375,0.000008861488149,112847.8629,,,
2010-01-04T21:51:17.822000, 2010-01-04T22:01:17.846000,1.574786E-09,5.434587E-09,1.524550E-09,6.072341E-09,4470111.816,-302686.0812,-8962.564374,-2868.430748,302901.8232,22397.34021,24504.19326,21202.0009,4942179.305,272529.4153,128823.8845,,3.64E+04,2.72E+04,1.48E+09, ,6.264638E+04,0.1278206413,0.1529991142,0.1145412176,5.82E-01,2783.589635,125417.0052,3.64E+04,4.85E+04,1.44E+05,1.02E+05,2.39E+03,4.21E+04,482083224.3,35392.44287, ,4.73E-01,1.32E+00,9.94E-01,3.35E-01,1.362107798,0.2898101699,,0.4675708901,0.000009698966206,103103.772,,,
2010-01-04T23:34:34.205000, 2010-01-04T23:44:34.229000,1.809721E-09,-2.604991E-09,7.488681E-10,3.273591E-09,9057723.004,-282936.0415,2911.026266,12584.66434,283236.0027,17653.55984,18797.61414,17046.92463,8027555.133,264334.4539,119395.0275,,2.14E+04,1.76E+04,3.90E+09, ,2.372542E+04,0.5536518899,0.6277369023,0.5162550115,3.14E-01,3962.374636,159841.2347,5.44E+04,9.08E+04,1.33E+05,7.31E+04,1.88E+03,5.99E+04,450784099,41672.49911, ,6.17E-01,8.29E-01,4.97E-01,3.39E-01,1.081730418,0.2301554082,,0.3475522859,0.00000770994999,129702.5274,,,
2010-01-05T00:18:29.913000, 2010-01-05T00:28:29.937000,1.054317E-09,-2.887932E-09,7.077592E-10,3.255371E-09,7718921.545,-292161.59,4477.610381,7464.21751,292305.4331,20222.88695,22356.21378,19050.29408,6900273.415,281277.7883,123311.9884,,3.03E+04,2.20E+04,2.88E+09, ,2.555766E+04,0.6261004586,0.7651634585,0.5555985227,3.12E-01,3657.836849,148193.8998,6.11E+04,8.72E+04,1.49E+05,7.72E+04,2.02E+03,7.17E+04,465218545.7,42476.5464, ,6.03E-01,7.62E-01,5.34E-01,3.12E-01,1.095236278,0.2330289952,,0.4380972653,0.000009417020653,106190.6984,,,
2010-01-05T00:28:29.937000, 2010-01-05T00:38:29.961000,1.074852E-09,-2.518532E-09,1.558223E-09,3.168773E-09,6507660.132,-291719.0996,9186.294959,9628.986868,292036.7659,20436.69338,23447.73438,18741.18143,6556055.903,280345.4186,124982.3691,,3.33E+04,2.13E+04,2.60E+09, ,2.709429E+04,0.5689391586,0.7489388152,0.4784521362,3.04E-01,3358.601279,144450.3177,6.17E+04,8.46E+04,1.59E+05,8.19E+04,2.08E+03,7.72E+04,464790948.5,42382.56867, ,5.68E-01,7.53E-01,5.50E-01,2.92E-01,1.09665592,0.2333310469,,0.3242254932,0.00000697572735,143354.2267,,,
2010-01-05T00:46:22.197000, 2010-01-05T00:56:22.221000,1.560967E-09,-1.219915E-09,2.199409E-09,3.024405E-09,8676550.689,-293080.9509,10624.77522,6970.373006,293389.4586,22352.36075,24903.38219,20924.07977,6829033.532,279577.0562,122137.2256,,3.76E+04,2.65E+04,2.82E+09, ,2.239574E+04,0.9961298798,1.23647642,0.872894798,2.90E-01,3878.105072,147426.9225,7.22E+04,9.21E+04,1.58E+05,7.24E+04,2.03E+03,8.60E+04,466943825.9,43640.7559, ,6.45E-01,6.47E-01,5.07E-01,2.95E-01,1.069971902,0.2276535961,,0.1261467753,0.000002701540705,370159.1459,,,
2010-01-05T01:44:10.320000, 2010-01-05T01:54:10.344000,1.587844E-10,1.360066E-09,5.658396E-10,2.494573E-09,8182128.364,-294800.16,12678.14362,-1636.766993,295088.2028,20623.24467,21035.97476,20390.30991,6673528.912,280651.4081,121667.874,,2.68E+04,2.52E+04,2.70E+09, ,1.902226E+04,1.175410956,1.222928392,1.149008917,2.39E-01,3765.989993,145738.7198,8.53E+04,1.29E+05,1.67E+05,7.87E+04,2.06E+03,8.80E+04,469647461.2,50907.92101, ,5.97E-01,5.50E-01,3.65E-01,2.82E-01,0.9225429991,0.1962857445,,0.3849625011,0.000008196839819,121998.2362,,,
2010-01-05T02:27:07.148000, 2010-01-05T02:37:07.172000,2.449494E-09,9.796297E-10,1.062069E-09,2.890886E-09,7601248.667,-306359.3438,12396.59134,-4248.129536,306645.6592,21635.74546,20631.57421,22031.37427,5951304.228,268130.2507,124164.7879,,2.58E+04,2.94E+04,2.15E+09, ,2.287113E+04,0.8948879225,0.8137474728,0.92791479,2.77E-01,3629.848403,137626.8764,7.96E+04,1.23E+05,1.59E+05,8.41E+04,2.18E+03,7.45E+04,488041724.3,51508.87091, ,5.80E-01,6.13E-01,3.95E-01,3.08E-01,0.9474906278,0.2015937506,,0.1886496961,0.000003865441963,258702.6295,,,
2010-01-05T03:49:36.012000, 2010-01-05T03:59:36.035000,-8.192427E-10,6.643569E-10,1.602178E-09,2.016557E-09,8886304.267,-292312.0915,5022.460959,-5524.670777,292409.8123,19261.42484,19960.55264,18869.733,6937590.197,271226.8918,114159.6896,,2.41E+04,2.16E+04,2.92E+09, ,1.475533E+04,1.704036321,1.829983397,1.635435939,1.93E-01,3924.701281,148594.0769,9.77E+04,1.50E+05,1.78E+05,7.48E+04,2.02E+03,1.03E+05,465384670.4,54035.97168, ,6.22E-01,4.76E-01,3.10E-01,2.61E-01,0.8612497487,0.1832446274,,0.2307703119,0.00000495870033,201665.7457,,,
2010-01-05T05:11:33.503000, 2010-01-05T05:21:33.527000,-1.905826E-09,1.734199E-09,-2.652219E-10,2.607514E-09,11404353.42,-293541.3154,3506.993479,-6492.056381,293635.1637,18099.21118,16674.30135,18770.61084,7663415.403,296309.5009,112419.5165,,1.68E+04,2.13E+04,3.56E+09, ,1.684187E+04,1.154885077,0.9802001543,1.242156413,2.50E-01,4446.121752,156173.8659,7.51E+04,1.37E+05,1.37E+05,6.99E+04,1.92E+03,6.68E+04,467334877.6,50803.97716, ,6.68E-01,6.22E-01,3.40E-01,3.42E-01,0.9198785286,0.1957188359,,0.5987285261,0.00001281155237,78054.55349,,,
2010-01-05T06:15:47.567000, 2010-01-05T06:25:47.591000,-1.042738E-09,2.349877E-09,2.485267E-10,2.669036E-09,11040321.63,-291823.7055,3300.640315,-4781.898296,291896.3896,19083.14451,19287.09995,18973.40766,7651555.682,278916.1835,113880.7225,,2.25E+04,2.18E+04,3.55E+09, ,1.752115E+04,1.186246137,1.211738188,1.172642442,2.56E-01,4374.585208,156052.9737,7.42E+04,1.18E+05,1.44E+05,6.81E+04,1.92E+03,7.54E+04,464567532.7,47476.90636, ,6.82E-01,6.26E-01,3.94E-01,3.24E-01,0.9785126461,0.20819418,,0.2734782373,0.000005886727291,169873.6752,,,
2010-01-05T07:58:00.194000, 2010-01-05T08:08:00.218000,-1.461221E-09,4.209558E-09,-2.466265E-09,5.130298E-09,5014676.772,-287378.3886,2060.024073,4980.512878,287463.0789,21299.90167,24796.62779,19258.80426,4771852.445,280418.5248,136416.1753,,3.72E+04,2.25E+04,1.38E+09, ,4.997124E+04,0.1816832698,0.24623228,0.1485314356,4.91E-01,2948.271606,123236.8759,3.92E+04,5.30E+04,1.42E+05,9.19E+04,2.43E+03,5.05E+04,457511699.7,36897.11961, ,4.98E-01,1.17E+00,8.63E-01,3.21E-01,1.239965896,0.263822531,,0.1262325291,0.000002759110406,362435.6597,,,
2010-01-05T08:37:52.010000, 2010-01-05T08:47:52.034000,-1.482487E-09,4.679252E-09,-9.995492E-10,5.142609E-09,4663734.788,-283999.2175,-3816.025988,-9266.236247,284202.3179,20190.43081,21975.20555,18932.29259,4645199.661,285375.3316,138233.3437,,2.93E+04,2.17E+04,1.31E+09, ,5.194163E+04,0.1510984399,0.1789924452,0.1328541803,4.93E-01,2843.236201,121590.4232,3.84E+04,5.91E+04,1.43E+05,9.89E+04,2.47E+03,4.46E+04,452322037.4,38892.64631, ,4.57E-01,1.18E+00,7.66E-01,3.15E-01,1.163001442,0.2474471153,,0.1621374671,0.000003584558206,278974.407,,,
2010-01-05T10:16:51.161000, 2010-01-05T10:26:51.185000,-1.472904E-10,4.954973E-09,1.457026E-10,5.113715E-09,4884631.447,-289187.6511,-5543.241783,-11948.51977,289534.9432,21870.93278,27100.23374,18692.30946,4639583.421,276156.0705,129635.0158,,4.45E+04,2.12E+04,1.30E+09, ,5.046841E+04,0.1877999223,0.288341312,0.1371787122,4.90E-01,2909.791815,121516.897,3.82E+04,4.61E+04,1.43E+05,8.81E+04,2.47E+03,5.53E+04,460809174.1,34901.68326, ,5.23E-01,1.21E+00,1.00E+00,3.21E-01,1.320306447,0.2809162653,,0.3055482301,0.000006630688954,150813.8908,,,
2010-01-05T10:31:22.401000, 2010-01-05T10:41:22.425000,-2.645894E-10,4.747774E-09,-1.771754E-09,5.196612E-09,4454349.339,-290954.7898,-5541.290166,-5975.876573,291098.4973,24303.69202,31829.5603,18714.43863,4307452.735,273981.912,131508.1545,,6.14E+04,2.12E+04,1.12E+09, ,5.370654E+04,0.2047812291,0.3512423849,0.1214225216,4.98E-01,2778.677564,117086.6654,3.76E+04,3.89E+04,1.47E+05,8.31E+04,2.56E+03,6.39E+04,463297647.7,32940.93822, ,5.58E-01,1.23E+00,1.19E+00,3.15E-01,1.40644946,0.2992445659,,0.3896980452,0.000008411397016,118886.3156,,,
2010-01-05T11:43:59.429000, 2010-01-05T11:53:59.453000,1.007994E-09,4.762746E-09,-8.216067E-10,4.956374E-09,4925294.267,-294633.4534,-10176.57253,-8039.433828,294923.8424,21238.73075,25431.51784,18776.8401,4311984.675,277483.3271,131899.5108,,3.92E+04,2.14E+04,1.13E+09, ,4.871323E+04,0.1900917189,0.2725527959,0.1485768324,4.75E-01,2921.878204,117148.2436,3.95E+04,5.13E+04,1.44E+05,9.07E+04,2.56E+03,5.36E+04,469385873.5,37294.49464, ,5.17E-01,1.19E+00,9.15E-01,3.25E-01,1.258592932,0.2677857302,,0.2760333842,0.000005880734803,170046.7771,,,
2010-01-05T13:32:53.820000, 2010-01-05T13:42:53.844000,-5.922082E-10,4.707512E-09,-1.913284E-09,5.118368E-09,4196455.544,-282456.5505,-12734.35441,-2152.665821,282753.6311,18705.29571,21299.30774,17259.79109,3718440.288,274257.2064,128911.6549,,2.75E+04,1.80E+04,8.37E+08, ,5.449909E+04,0.1178014604,0.1527398975,0.1002980726,4.90E-01,2697.039647,108787.146,3.52E+04,5.39E+04,1.46E+05,1.03E+05,2.76E+03,4.34E+04,450016380.7,39214.70836, ,4.39E-01,1.28E+00,8.35E-01,3.08E-01,1.147570388,0.2441639122,,0.2636843769,0.000005859439528,170664.7872,,,
2010-01-05T14:05:49.152000, 2010-01-05T14:15:49.176000,-3.144674E-11,4.586868E-09,-2.157191E-09,5.070296E-09,4482449.538,-287155.0796,-15191.01177,-1489.543456,287562.4745,20060.44016,23632.446,17998.33008,3959555.452,271817.802,127182.1687,,3.38E+04,1.96E+04,9.50E+08, ,5.223657E+04,0.1474794975,0.2046765472,0.1187176135,4.86E-01,2787.428408,112258.7991,3.71E+04,5.08E+04,1.45E+05,9.65E+04,2.67E+03,4.87E+04,457669892.7,37734.70478, ,4.74E-01,1.24E+00,9.01E-01,3.15E-01,1.212861994,0.2580557433,,0.8762315555,0.00001914549262,52231.61501,,,
